numero_de_cliente	prob
29183733	0.000232367846669491
29184468	0.000269069529654685
29185245	0.0125853984461561
29186441	0.000489183812583353
29186475	0.00052433173534578
29187730	0.000230967590777972
29187764	0.00037350982991125
29187961	0.000769212620328368
29189899	0.000344806780974882
29189993	0.0013918195378329
29190113	0.000337039011032622
29192179	0.00113220989357134
29193101	0.00105950238803963
29193281	0.000302599554900548
29193324	0.00361569200345824
29195356	0.0135239333602997
29195433	0.000273881806174512
29196099	0.00298827558541716
29196902	0.00116954263120173
29198055	0.000341393132536145
29198891	0.00165204797654558
29199242	0.00299944850890784
29200335	0.00025680940075117
29200343	0.00091637792858943
29200514	0.00307651080036911
29200651	0.0107706233210363
29200727	0.000914489444666878
29200770	0.000164727747760004
29200984	0.000976558035338746
29201086	0.000236757231388119
29201359	0.00124264588795329
29201599	0.00281105552995429
29201701	0.000628639986565178
29201897	0.000981978753990044
29202119	0.00172472322023891
29202512	0.000387651603646379
29203324	0.000405735111847227
29203657	0.000976335105541748
29204767	0.000588229273097482
29205228	0.00101615501938079
29205441	0.152818810534344
29205663	0.000192650861944135
29205988	0.000402825667546159
29206065	0.000764290761103498
29206586	0.00012683040633955
29207790	0.000735689722830591
29207901	0.00624437922469522
29208268	0.00219524181626009
29208439	0.00149605875526823
29210856	0.000167133727030057
29211778	0.00602736734050077
29211889	0.0016803288134485
29213699	0.00347219794010201
29214032	0.00384777847956608
29214434	0.000405221075228283
29215330	0.000149496328804403
29215595	0.00251435684259256
29215689	0.000531164872773666
29216697	0.000557266398712229
29216714	0.00384206037328008
29217414	0.000474181766492547
29217500	0.00154698956122933
29217713	0.00788855544224669
29217944	0.00162937428672744
29218080	0.000694981858974813
29218302	0.00170505381335824
29218635	0.00298159572559348
29219250	0.000303775765319048
29220036	0.000986055223572282
29220198	0.000277809500723295
29220335	0.0442824082604394
29220659	0.0010097314196318
29220873	0.00105052105423645
29221163	0.00169888005394925
29223409	0.00647585655796399
29223674	0.000148700996706681
29224049	0.0149244578811976
29224058	0.00246353375127198
29224485	0.00729506809572801
29225467	0.000451722470470326
29225834	0.000159018076479382
29226090	0.000406782768604661
29226475	0.00068780956217066
29226748	0.000632715310939646
29227226	0.00183986173241861
29227628	0.000862667691149276
29228003	0.00143756459255955
29229122	0.000368730637883213
29229250	0.0017750508101631
29231155	0.00487616388646022
29231727	0.0057663418358002
29233708	0.000336229431490941
29233896	0.0102584919275206
29234058	0.00248796219463242
29234425	0.234935210483926
29234519	0.00266464470655921
29235194	0.000558290336797367
29236620	0.000221178315575065
29236868	0.00284067129316807
29237004	0.00101221316321483
29237056	0.000330273067904512
29239062	0.00791051001395737
29239079	0.000827359023233495
29239233	0.00180239803166753
29239276	0.00432332799895748
29239908	0.00194950051968461
29240027	0.000246621826903277
29240386	0.0036789587772809
29240668	0.000494495872905597
29240787	0.0152477790462829
29241428	0.00019898348531947
29241462	0.00868923715758964
29241599	0.000599615284654066
29241804	0.00508701374686931
29242914	0.000253586397376459
29243631	0.000392329618611652
29244366	0.000695576440432059
29247636	0.386585382682087
29247850	0.00287219213403163
29248448	0.000341581282303786
29248729	0.00110698431850637
29249609	0.00037589984622175
29250062	0.00330748763879572
29250864	0.0234419397563188
29251231	0.00604887075573919
29251667	0.000187256356295177
29251718	0.000548324379693524
29251906	0.00870139774255811
29251923	0.00194569287548675
29252085	0.000322278470538755
29252273	0.00468799927132073
29252564	0.04103033539008
29252606	0.000245541551234948
29253033	0.000448414186128345
29255296	0.00143853883270337
29255493	0.002094558817981
29255740	0.000166563652932067
29256612	0.00174299318992922
29257551	0.000370109888478482
29257790	0.000343400352028744
29257867	0.000801145334887002
29258584	0.000154680768343883
29258593	0.000609777431110101
29259199	0.00125189548816967
29261565	0.000919270187293974
29263887	0.0242665380413934
29264673	0.000273713266943696
29264904	0.00353764406988974
29266022	0.000218401267259619
29266637	0.000350949082105275
29267141	0.00051319755552247
29267243	0.00525034934066968
29267295	0.000836751708936625
29267927	0.00694616216508496
29268328	0.00252930360517242
29268644	0.000315742781312766
29269327	0.000387290110803612
29269464	0.00034836301038398
29269677	0.00534800324561988
29270813	0.000531547159865233
29271488	0.000516705444361479
29271838	0.00850508074631008
29273315	0.000290165301753599
29273998	0.0025731547471637
29274460	0.00139825987837479
29276424	0.0198822721429651
29276646	0.000331990829241611
29276723	0.000343040528433273
29277081	0.00242342743741344
29277175	0.0327306916913555
29278567	0.00117714345797095
29278653	0.000340897078587221
29279088	0.00452518487196833
29279276	0.00018797546408005
29279823	0.00110194782709006
29280292	0.00165263644594353
29280480	0.00330622314687103
29280890	0.277712295822745
29281095	0.00962048037779926
29281616	0.000245321119461903
29281889	0.000216192259660523
29282197	0.000207850361742701
29283110	0.000244491007102578
29283409	0.00145999366832066
29283563	0.000510659754964972
29284246	0.00134406769233125
29284331	0.00148869453320393
29284665	0.000147559855232873
29286091	0.00176828135445532
29287807	0.0101320940895026
29287816	0.00279835929397113
29287875	0.00294871885650027
29288251	0.0039491611072086
29289361	0.000840396867809989
29290215	0.429334656845682
29290583	0.0174794378764902
29291607	0.00074124190565542
29292034	0.000815177118809332
29292094	0.00185944186401115
29292171	0.00416904135596221
29292180	0.208615859793048
29292453	0.00190266658209572
29292846	0.000457002621935677
29293298	0.000157228037670481
29294255	0.000307957903377002
29295356	0.000457002942674004
29295519	0.000516311578624867
29295903	0.00208728125961507
29295980	0.00026089293259313
29296168	0.0122879451678893
29297201	0.00191569288372792
29297517	0.000349162844408736
29297636	0.00273708392344218
29297679	0.00227617603573574
29298379	0.000766191695418953
29298396	0.0307798162208053
29298431	0.00286900988759244
29299635	0.000338246887701738
29300318	0.000332577415549608
29300335	0.00466753317367334
29300881	0.000490385805628998
29300941	0.000214799763291877
29301539	0.00100700143063812
29301872	0.000166184288671265
29302760	0.000300237079881659
29303076	0.0236287503633452
29304084	0.00860446914701018
29304511	0.00302719528880714
29304673	0.00222042177173784
29305083	0.00224207069050782
29305638	0.00458190083921342
29305809	0.000193418677509317
29306825	0.000264095676264703
29306859	0.0102988547927854
29307013	0.000218929785660761
29307739	0.000499977245548008
29309353	0.00185950303737085
29309609	0.000626780451785732
29309823	0.00191773847336176
29314682	0.000225737556216837
29314912	0.000541035345510128
29315442	0.000441675050412467
29315630	0.00284006437940472
29316236	0.000250718631933329
