numero_de_cliente	prob
29183733	0.00103712991696776
29184468	0.000827634256140928
29185245	0.0146821475049374
29186441	0.000842518831163998
29186475	0.0015445545327189
29187730	0.000468023964329275
29187764	0.00090858217892571
29187961	0.00114952522368102
29189899	0.00112330671310605
29189993	0.00224136504749591
29190113	0.00103062186268022
29192179	0.00249103874633036
29193101	0.0014930697342483
29193281	0.000731946993258815
29193324	0.00574387835520166
29195356	0.016225849429899
29195433	0.000835392953060869
29196099	0.00407922605431819
29196902	0.0031596900801597
29198055	0.000917670375442604
29198891	0.00235792059628725
29199242	0.0048743702223964
29200335	0.000853532048288805
29200343	0.00260496431545567
29200514	0.00422740587150981
29200651	0.0124588327342472
29200727	0.00157390138899806
29200770	0.000379293528739153
29200984	0.00154361671688643
29201086	0.000909805261860629
29201359	0.00286636941427683
29201599	0.00395225865006857
29201701	0.000924933946842335
29201897	0.00132634104601117
29202119	0.00386145094240493
29202512	0.00118177557311401
29203324	0.000904500414745883
29203657	0.00141396063600437
29204767	0.000931364705265102
29205228	0.00164715265479577
29205441	0.164765717710766
29205663	0.00101890706899124
29205988	0.00115301685305516
29206065	0.00188374814265247
29206586	0.000691108541159905
29207790	0.00110738954858347
29207901	0.00719205653165129
29208268	0.00312759098260007
29208439	0.00286709513529893
29210856	0.000780675562024123
29211778	0.00684753515116075
29211889	0.00211833243409364
29213699	0.00451709910197097
29214032	0.00657448919700733
29214434	0.00105967650890253
29215330	0.000382623917304244
29215595	0.00361818593407937
29215689	0.00127592902739459
29216697	0.00134021787687595
29216714	0.00476301614062805
29217414	0.00141851542968302
29217500	0.00213152984649475
29217713	0.00890786101374848
29217944	0.00241464239682242
29218080	0.0012089701476975
29218302	0.00218272032264659
29218635	0.00366772532617237
29219250	0.000644005003020378
29220036	0.00190262493516534
29220198	0.00106606916997478
29220335	0.0504370442466751
29220659	0.00177795900867454
29220873	0.00341925508774967
29221163	0.00222414095839218
29223409	0.00994574515445037
29223674	0.000755042335007588
29224049	0.0193262651777225
29224058	0.00378916589732856
29224485	0.00862651901583863
29225467	0.00154457873664866
29225834	0.000768465853969826
29226090	0.000697870108956381
29226475	0.00145529023654307
29226748	0.00110547714922313
29227226	0.0025931273165045
29227628	0.00163882481846542
29228003	0.00181965729593307
29229122	0.00105993255423186
29229250	0.00247574526645319
29231155	0.00591354907231151
29231727	0.00863412323873155
29233708	0.00130556763276702
29233896	0.0154392873716258
29234058	0.00591363414255814
29234425	0.311792346976696
29234519	0.00470844302574525
29235194	0.00137024913609271
29236620	0.000460714361785938
29236868	0.00349321803166324
29237004	0.0023418253511514
29237056	0.00115954881250526
29239062	0.00924064492413687
29239079	0.00183897547141022
29239233	0.00392745351297548
29239276	0.00683302179916658
29239908	0.0031777271110773
29240027	0.000851213965017017
29240386	0.005299827261432
29240668	0.00168770168790883
29240787	0.0176107368914909
29241428	0.000811132195735916
29241462	0.0103556770031708
29241599	0.00137883099213312
29241804	0.00617865128599929
29242914	0.000830874837448609
29243631	0.000658372474189342
29244366	0.00136963835890159
29247636	0.426576510578386
29247850	0.00457168690250925
29248448	0.000951277296046416
29248729	0.00147468792949104
29249609	0.00110868470948771
29250062	0.00443737008941109
29250864	0.0295913529427969
29251231	0.00697238750184135
29251667	0.000777536473214783
29251718	0.00144475914871
29251906	0.0133939200631765
29251923	0.00304615969875844
29252085	0.00102632078983626
29252273	0.00576605622989627
29252564	0.0533741675240899
29252606	0.00103632308781349
29253033	0.0018634364612421
29255296	0.00264285221597394
29255493	0.00314614406988663
29255740	0.000451008231537535
29256612	0.00251188242719396
29257551	0.000612964807745669
