numero_de_cliente	prob
29183733	0.178515397056478
29184468	0.103482636287826
29185245	0.885396874753916
29186441	0.285512370345093
29186475	0.428175674447812
29187730	0.0325810639728464
29187764	0.187151317396826
29187961	0.393854099992529
29189899	0.265930617840838
29189993	0.584631817420047
29190113	0.216133239913822
29192179	0.587972507203331
29193101	0.504776308058241
29193281	0.159286996448309
29193324	0.773179379594837
29195356	0.885245438227022
29195433	0.107068653244679
29196099	0.726725720181643
29196902	0.625004795490018
29198055	0.172815326184183
29198891	0.612112499167099
29199242	0.749227168924417
29200335	0.10951283878875
29200343	0.584670181340193
29200514	0.737530211587115
29200651	0.844078932756125
29200727	0.480132537248338
29200770	0.00561122810984992
29200984	0.49022224824687
29201086	0.131099610909084
29201359	0.624724133126841
29201599	0.709618440526838
29201701	0.28458355964681
29201897	0.434643023723037
29202119	0.684981736754857
29202512	0.305118352693652
29203324	0.19595078918622
29203657	0.454644760195212
29204767	0.273554942181534
29205228	0.483500485606463
29205441	0.977161352590675
29205663	0.168197521690759
29205988	0.301136581613183
29206065	0.513163872494483
29206586	0.0195454077378007
29207790	0.365103370573258
29207901	0.796161386916288
29208268	0.682052954324724
29208439	0.63432218020139
29210856	0.0421437758577869
29211778	0.802169378726601
29211889	0.59552111328058
29213699	0.742913275329778
29214032	0.78796261335024
29214434	0.255301792806563
29215330	0.00572833902398143
29215595	0.699642811711899
29215689	0.357355877857355
29216697	0.388446806405563
29216714	0.755543081672748
29217414	0.398334602034903
29217500	0.581441554586811
29217713	0.832545526867868
29217944	0.612760647502206
29218080	0.402090227901877
29218302	0.59665587765544
29218635	0.711119681296781
29219250	0.12265752932316
29220036	0.525161683731881
29220198	0.199637763827669
29220335	0.953652346155632
29220659	0.503197329871158
29220873	0.631636705791135
29221163	0.607318018725631
29223409	0.841787193315794
29223674	0.0316704256577897
29224049	0.902248731466693
29224058	0.707380208659343
29224485	0.833378427765786
29225467	0.399429992912771
29225834	0.0381438323940903
29226090	0.183888365030681
29226475	0.438875169861304
29226748	0.328742450889134
29227226	0.630436318921287
29227628	0.487482256686932
29228003	0.552025514026051
29229122	0.234846756330552
29229250	0.623491439797923
29231155	0.779343855816273
29231727	0.826613253321003
29233708	0.287180191294621
29233896	0.883686651576858
29234058	0.752197344005234
29234425	0.989167240442841
29234519	0.731593899732866
29235194	0.399937810066289
29236620	0.0323650145278108
29236868	0.684022638751194
29237004	0.562169742174265
29237056	0.264553555022948
29239062	0.842964359918184
29239079	0.491046062953174
29239233	0.69659590879079
29239276	0.799540440619719
29239908	0.669813854221142
29240027	0.0976038703137967
29240386	0.765096707366075
29240668	0.440314826443644
29240787	0.896963596678088
29241428	0.0642757194749393
29241462	0.85167599852198
29241599	0.397036286210997
29241804	0.791879771512568
29242914	0.103981367249731
29243631	0.143794030170194
29244366	0.422261573284174
29247636	0.993970807075922
29247850	0.753150384547821
29248448	0.184611222052389
29248729	0.477188611165516
29249609	0.27480076000945
29250062	0.731097187924653
29250864	0.929402310315654
29251231	0.801313257561226
29251667	0.0481426814764859
29251718	0.412276858277621
29251906	0.870348122288024
29251923	0.654815580597548
29252085	0.211865758585946
29252273	0.77948216784417
29252564	0.954159153732305
29252606	0.177364479452082
29253033	0.417872942734782
29255296	0.617276484734189
29255493	0.671681571386169
29255740	0.0351171210098998
29256612	0.625830629350014
29257551	0.111574394708202
29257790	0.117175527049592
29257867	0.431822266015422
29258584	0.0302650946882123
29258593	0.382207621497525
29259199	0.549240091508045
29261565	0.499025758343648
29263887	0.923718392672895
