numero_de_cliente	prob
29186441	0.500231232249629
29187730	0.500127102022922
29187961	0.500243599765793
29193101	0.500324508382015
29193281	0.500177763845518
29198891	0.500442934832557
29200651	0.501631094080741
29200770	0.500115683300405
29201701	0.500186327282918
29205441	0.529408407318485
29207790	0.500221114091363
29207901	0.501059496633611
29215330	0.50011567079362
29217500	0.500373416804364
29218080	0.500237824760936
29219250	0.500150900578412
29226090	0.500170925964493
29229250	0.500468444376454
29236620	0.500126859357451
29243631	0.500151875872406
29247850	0.500911920900704
29251231	0.501118379000821
29255740	0.500129281082054
29257551	0.500144773953342
29257790	0.500147216682238
29267141	0.500199591254242
29274460	0.50046897832526
29277081	0.500573860105469
29280480	0.50080335740807
29280890	0.557781226972027
29283110	0.500142048627902
29284331	0.500394663686011
29286091	0.500350491927815
29288251	0.500936250719103
29289361	0.500288844500064
29292171	0.500914507165013
29292180	0.563385934325647
29295980	0.500133627025981
29297201	0.500384266602531
29298431	0.500640024215458
29300881	0.5001711279696
29300941	0.500123447503921
29302760	0.500140669041492
29304511	0.500730642300433
29315630	0.500570468389711
29322410	0.500298127202903
29325391	0.50049148702532
29332120	0.500116563269837
29334690	0.500120427492058
29334750	0.500134854850567
29338140	0.500103958031551
29344801	0.500145077883451
29344861	0.500469181626357
29345860	0.50221127962462
29346321	0.500115667200303
29346800	0.500210071035808
29347841	0.500142681818873
29347901	0.500162388374064
29348781	0.50012354249533
29351010	0.500150527635001
29352931	0.50013693997431
29357321	0.501494533480337
29361420	0.500201044601311
29361471	0.500111400311793
29362581	0.500117664943914
29362871	0.501775929749489
29363051	0.500200637474059
29367201	0.500307692145058
29367321	0.502148796325292
29370130	0.500466423538003
29375271	0.500506892464357
29382060	0.504788885560349
29389550	0.501214266158047
29389891	0.500214385956049
29391070	0.501076330142533
29391591	0.500241754116355
29393401	0.500255327233124
29400771	0.500155277240983
29401360	0.500133280159718
29402820	0.500265215672812
29403930	0.500149271855437
29404571	0.500223717595695
29408790	0.500118327898256
29409661	0.500199104962185
29411411	0.500316035133515
29413051	0.5004457664576
29413760	0.500294169018733
29414921	0.500134077786171
29415570	0.503182254224895
29417030	0.500277489037141
29421061	0.500897090151065
29427440	0.500592557811062
29431471	0.507357552979694
29435681	0.500241205137573
29439191	0.501685304659025
29445271	0.500337365353703
29448491	0.500184375823471
29450950	0.501353498144344
29453171	0.5033544256338
29453230	0.502871069709645
29455801	0.527840258398696
29456390	0.503007713471511
29456851	0.500140619430334
29458431	0.500124273247605
29459541	0.503177640914623
29459891	0.500703594860246
29460540	0.500125211058743
29464170	0.505802659529512
29464861	0.500113589735522
29467500	0.500240800698771
29470250	0.50060220037428
29473640	0.500224650732773
29479891	0.501176467048362
29486160	0.530973364947114
29487201	0.506569181963375
29487970	0.504634984575239
29490720	0.500234498076747
29497031	0.500378925002482
29497680	0.500155448132714
29499951	0.500269703317385
29501480	0.500243309150805
29503290	0.500142737023975
29511070	0.501875845463808
29512231	0.500492578741062
29512880	0.50011136549276
29514870	0.500500408245945
29515161	0.501199236016949
29522300	0.500386637100429
29522821	0.500115524272069
29524631	0.511996621614229
29525331	0.500190080821119
29525741	0.500196557224704
29527261	0.500113876084164
29531531	0.50016902494469
29532231	0.50015710569286
29533760	0.501698390482437
29536971	0.501240734515618
29541301	0.50011542230458
29541950	0.501039126720252
29542231	0.500137608039147
29542701	0.500594322064541
29546160	0.502713377881113
29548850	0.500805779584294
29550191	0.500112757464205
29551360	0.500502898077625
29554631	0.500150476158619
29557620	0.500144625435188
29561130	0.507528478766088
29571010	0.500452652412734
29571531	0.500123112284814
29575511	0.501868658846742
29576040	0.50074169990209
29577321	0.50014978478263
29582300	0.500923800374652
29582590	0.500288898166612
29583530	0.500123214164659
29587731	0.50016091452991
29587740	0.500178708415283
29592010	0.501590785027442
29592761	0.500921513888267
29592940	0.500133084496792
29593291	0.501346233196129
29593760	0.500181148195501
29599311	0.50014628436266
29601531	0.500441451408783
29604640	0.501114744519563
29604870	0.500332571059988
29606800	0.500316555700518
29609371	0.5001275979204
29610361	0.500136373388786
29611301	0.500176281398691
29614051	0.50022346859238
29614981	0.500176127690601
29618961	0.501004097657662
29624461	0.500753621379302
29624751	0.500426653786554
29625460	0.50030544325613
29628261	0.500728849552557
29635041	0.50018051722327
29643171	0.500138205833125
29644281	0.500112573796819
29644990	0.500278751244059
29648850	0.500133753254762
29652351	0.502662037095664
29652941	0.500316041485286
29660490	0.500239329128186
29661361	0.500315550492684
29662821	0.500148673271654
29673351	0.500153661153819
29673641	0.500415274270157
29678261	0.500120659222513
29680780	0.500151577624384
29680900	0.502486499620443
29686570	0.500799635127464
29688611	0.502454031622935
29688620	0.501259918522231
29691771	0.500125852799525
29700661	0.500341998344816
29707740	0.500192187641024
